full_text,label,Length,num_words,num_sentence,text_bersih,text_stopword_dihapus,tokenized_text,stemmed_text,tokenized_sent
"@airantiereal demo tolak samsul atau belimbing sayur gitu... begonya ampun dah, cuma dibayar 35k... beginilah contoh penyembah makan siang gratis, yg cuma jadi taik, jadi pinter sih jauh bray.... ðÿ¤£",0,200,37,1,"demo tolak samsul atau belimbing sayur gitu... begonya ampun dah, cuma dibayar k... beginilah contoh penyembah makan siang gratis, yg cuma jadi taik, jadi pinter sih jauh bray.... ????","demo tolak samsul belimbing sayur ... begonya ampun , dibayar ... contoh penyembah makan siang gratis , taik , pinter bray .... ? ? ? ?","['demo', 'tolak', 'samsul', 'belimbing', 'sayur', '...', 'begonya', 'ampun', ',', 'dibayar', '...', 'contoh', 'penyembah', 'makan', 'siang', 'gratis', ',', 'taik', ',', 'pinter', 'bray', '....', '?', '?', '?', '?']","['demo', 'tolak', 'samsul', 'belimbing', 'sayur', '', 'bego', 'ampun', '', 'bayar', '', 'contoh', 'sembah', 'makan', 'siang', 'gratis', '', 'taik', '', 'pinter', 'bray', '', '', '', '', '']","[416, 245, 1861, 1862, 521, 1863, 1864, 1865, 809, 522, 2, 3, 1, 810, 151, 1866]"
"@kompastv kok jadi ragu akan ada hak angket bila masih tarik ulur ya akan putus n gak ada hak angket yg ada hak lengket,lengket dng penguasa n dapet berkah n rakyat cuma dijadikan sapi perah tuk makan siang gratis...ðÿ˜‡ðÿ˜‡ðÿ˜‡",0,228,44,1,"kok jadi ragu akan ada hak angket bila masih tarik ulur ya akan putus n gak ada hak angket yg ada hak lengket,lengket dng penguasa n dapet berkah n rakyat cuma dijadikan sapi perah tuk makan siang gratis...????????????","ragu hak angket tarik ulur putus hak angket hak lengket , lengket dng penguasa dapet berkah rakyat dijadikan sapi perah makan siang gratis ... ? ? ? ? ? ? ? ? ? ? ? ?","['ragu', 'hak', 'angket', 'tarik', 'ulur', 'putus', 'hak', 'angket', 'hak', 'lengket', ',', 'lengket', 'dng', 'penguasa', 'dapet', 'berkah', 'rakyat', 'dijadikan', 'sapi', 'perah', 'makan', 'siang', 'gratis', '...', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']","['ragu', 'hak', 'angket', 'tarik', 'ulur', 'putus', 'hak', 'angket', 'hak', 'lengket', '', 'lengket', 'dng', 'kuasa', 'dapet', 'berkah', 'rakyat', 'jadi', 'sapi', 'perah', 'makan', 'siang', 'gratis', '', '', '', '', '', '', '', '', '', '', '', '', '']","[811, 182, 523, 1867, 1868, 50, 182, 523, 182, 812, 812, 489, 140, 32, 334, 8, 524, 785, 1869, 2, 3, 1]"
@emerson_yuntho ironinya dunia pendidikan di negeri kita... apalagi ada rencana dana bos di pakai untuk program makan siang gratis...ga habis thinking..ðÿ¥€ðÿ˜’,0,160,28,1,_yuntho ironinya dunia pendidikan di negeri kita... apalagi ada rencana dana bos di pakai untuk program makan siang gratis...ga habis thinking..????????,_yuntho ironinya dunia pendidikan negeri ... rencana dana bos pakai program makan siang gratis ... habis thinking .. ? ? ? ? ? ? ? ?,"['_yuntho', 'ironinya', 'dunia', 'pendidikan', 'negeri', '...', 'rencana', 'dana', 'bos', 'pakai', 'program', 'makan', 'siang', 'gratis', '...', 'habis', 'thinking', '..', '?', '?', '?', '?', '?', '?', '?', '?']","['yuntho', 'ironi', 'dunia', 'didik', 'negeri', '', 'rencana', 'dana', 'bos', 'pakai', 'program', 'makan', 'siang', 'gratis', '', 'habis', 'thinking', '', '', '', '', '', '', '', '', '']","[813, 1870, 814, 5, 75, 248, 9, 11, 22, 4, 2, 3, 1, 93, 355]"
"@abdulrachimmks @unjsecret , knp gak jogetin aja..ok gas ok gas..? gak penting itu pendidikan, lbh penting makan siang gratis, lanjut ke indonesia mukbang"" ye gak...ye gak....""",0,176,39,2,", knp gak jogetin aja..ok gas ok gas..? gak penting itu pendidikan, lbh penting makan siang gratis, lanjut ke indonesia mukbang"" ye gak...ye gak....""",", jogetin .. oke gas oke gas .. ? pendidikan , makan siang gratis , indonesia mukbang `` ... .... ``","[',', 'jogetin', '..', 'oke', 'gas', 'oke', 'gas', '..', '?', 'pendidikan', ',', 'makan', 'siang', 'gratis', ',', 'indonesia', 'mukbang', '``', '...', '....', '``']","['', 'jogetin', '', 'oke', 'gas', 'oke', 'gas', '', '', 'didik', '', 'makan', 'siang', 'gratis', '', 'indonesia', 'mukbang', '', '', '', '']","[112, 10, 15, 10, 15, 5, 2, 3, 1, 18, 1871]"
@kegblgnunfaedh saking laparnya racun pun dimakanðÿ˜­ smoga makan siang gratis cepat terealisasi,1,96,13,1,saking laparnya racun pun dimakan???? smoga makan siang gratis cepat terealisasi,saking laparnya racun dimakan ? ? ? ? smoga makan siang gratis cepat terealisasi,"['saking', 'laparnya', 'racun', 'dimakan', '?', '?', '?', '?', 'smoga', 'makan', 'siang', 'gratis', 'cepat', 'terealisasi']","['saking', 'lapar', 'racun', 'makan', '', '', '', '', 'smoga', 'makan', 'siang', 'gratis', 'cepat', 'realisasi']","[483, 815, 1872, 443, 722, 2, 3, 1, 517, 448]"
"@toe_giman betul lapangan pekerjaan yg d butuhkan biar rakyat bisa hidup dengan hasil kerjanya, bukan makan siang gratis.",0,121,21,1,"_giman betul lapangan pekerjaan yg d butuhkan biar rakyat bisa hidup dengan hasil kerjanya, bukan makan siang gratis.","_giman lapangan pekerjaan butuhkan biarlah rakyat hidup hasil kerjanya , makan siang gratis .","['_giman', 'lapangan', 'pekerjaan', 'butuhkan', 'biarlah', 'rakyat', 'hidup', 'hasil', 'kerjanya', ',', 'makan', 'siang', 'gratis', '.']","['gim', 'lapang', 'kerja', 'butuh', 'biar', 'rakyat', 'hidup', 'hasil', 'kerja', '', 'makan', 'siang', 'gratis', '']","[80, 212, 504, 816, 40, 8, 87, 130, 1873, 2, 3, 1]"
"@adedhani9 @unjsecret kelakuan lu dan anak2 lu sok asik banget fomo all in all in!! dikasih pilihan dosen, peduli pendidikan eh malah milih makan siang gratis. sorry yee gw gak empati, sookkooooooorrrrr ðÿ¤£",0,207,40,3,"kelakuan lu dan anak lu sok asik banget fomo all in all in!! dikasih pilihan dosen, peduli pendidikan eh malah milih makan siang gratis. sorry yee gw gak empati, sookkooooooorrrrr ????","kelakuan anak sok asik banget fomo all in all in ! ! dikasih pilihan dosen , peduli pendidikan milih makan siang gratis . sorry yee empati , sookkooooooorrrrr ? ? ? ?","['kelakuan', 'anak', 'sok', 'asik', 'banget', 'fomo', 'all', 'in', 'all', 'in', '!', '!', 'dikasih', 'pilihan', 'dosen', ',', 'peduli', 'pendidikan', 'milih', 'makan', 'siang', 'gratis', '.', 'sorry', 'yee', 'empati', ',', 'sookkooooooorrrrr', '?', '?', '?', '?']","['laku', 'anak', 'sok', 'asik', 'banget', 'fomo', 'all', 'in', 'all', 'in', '', '', 'kasih', 'pilih', 'dosen', '', 'peduli', 'didik', 'milih', 'makan', 'siang', 'gratis', '', 'sorry', 'yee', 'empati', '', 'sookkooooooorrrrr', '', '', '', '']","[319, 6, 275, 817, 48, 1874, 43, 47, 43, 47, 19, 64, 1875, 113, 5, 21, 2, 3, 1, 178, 403, 818, 1876]"
makan siang gratis 15rebu dikorup nanti jadi cuma 7rebu setiap hari menunya diet siomay sma pisang,0,98,16,1,makan siang gratis rebu dikorup nanti jadi cuma rebu setiap hari menunya diet siomay sma pisang,makan siang gratis rebu dikorup rebu menunya diet siomay sma pisang,"['makan', 'siang', 'gratis', 'rebu', 'dikorup', 'rebu', 'menunya', 'diet', 'siomay', 'sma', 'pisang']","['makan', 'siang', 'gratis', 'rebu', 'korup', 'rebu', 'menu', 'diet', 'siomay', 'sma', 'pisang']","[2, 3, 1, 525, 369, 525, 385, 1877, 394, 179, 1878]"
"@marahichsan sdm kita msh rendah dan jg banyak yg fakir akut secara mental. semangat bgt dikasih makan siang gratis, memang ada yg benar2 gratis?",0,145,28,2,"sdm kita msh rendah dan jg banyak yg fakir akut secara mental. semangat bgt dikasih makan siang gratis, memang ada yg benar gratis?","sdm rendah fakir akut mental . semangat banget dikasih makan siang gratis , gratis ?","['sdm', 'rendah', 'fakir', 'akut', 'mental', '.', 'semangat', 'banget', 'dikasih', 'makan', 'siang', 'gratis', ',', 'gratis', '?']","['sdm', 'rendah', 'fakir', 'akut', 'mental', '', 'semangat', 'banget', 'kasih', 'makan', 'siang', 'gratis', '', 'gratis', '']","[370, 346, 1879, 819, 327, 463, 48, 19, 2, 3, 1, 1]"
"@anggi_ell26290 di indonesia nanam jagung ðÿœ½ keluar singkong. makannya anak singkong kurang gizi iq 2,4 jd pilihan nya makan siang gratis.. ðÿ˜‚",0,146,25,2,"_ell di indonesia nanam jagung ???? keluar singkong. makannya anak singkong kurang gizi iq , jd pilihan nya makan siang gratis.. ????","_ell indonesia nanam jagung ? ? ? ? singkong . makannya anak singkong gizi iq , pilihan makan siang gratis .. ? ? ? ?","['_ell', 'indonesia', 'nanam', 'jagung', '?', '?', '?', '?', 'singkong', '.', 'makannya', 'anak', 'singkong', 'gizi', 'iq', ',', 'pilihan', 'makan', 'siang', 'gratis', '..', '?', '?', '?', '?']","['ell', 'indonesia', 'nanam', 'jagung', '', '', '', '', 'singkong', '', 'makan', 'anak', 'singkong', 'gizi', 'iq', '', 'pilih', 'makan', 'siang', 'gratis', '', '', '', '', '']","[1880, 18, 1881, 1882, 820, 298, 6, 820, 55, 1883, 64, 2, 3, 1]"
@enchanneu yeay makan siang gratis,1,34,6,1,yeay makan siang gratis,yeay makan siang gratis,"['yeay', 'makan', 'siang', 'gratis']","['yeay', 'makan', 'siang', 'gratis']","[1884, 2, 3, 1]"
@feedemady tetep butuh makan siang gratis,1,41,7,1,tetep butuh makan siang gratis,tetep butuh makan siang gratis,"['tetep', 'butuh', 'makan', 'siang', 'gratis']","['tetep', 'butuh', 'makan', 'siang', 'gratis']","[160, 24, 2, 3, 1]"
"@tradeinves dan gebleknya lagi ketika mereka penerima kjmu yg pilih 02 ni dicabut, putus kuliah, makan siang gratis juga gak dapet krn gak sekolah. gblk kuadrat.",0,161,31,2,"dan gebleknya lagi ketika mereka penerima kjmu yg pilih ni dicabut, putus kuliah, makan siang gratis juga gak dapet krn gak sekolah. gblk kuadrat.","gebleknya penerima pilih ni dicabut , putus kuliah , makan siang gratis dapet sekolah . gblk kuadrat .","['gebleknya', 'penerima', 'pilih', 'ni', 'dicabut', ',', 'putus', 'kuliah', ',', 'makan', 'siang', 'gratis', 'dapet', 'sekolah', '.', 'gblk', 'kuadrat', '.']","['geblek', 'terima', 'pilih', 'ni', 'cabut', '', 'putus', 'kuliah', '', 'makan', 'siang', 'gratis', 'dapet', 'sekolah', '', 'gblk', 'kuadrat', '']","[1885, 347, 12, 526, 210, 50, 20, 2, 3, 1, 32, 7, 1886, 1887]"
"@5t3v3n_p3g3l pilih pendidikan gratis, kalau makan siang bisa bontot sesuai kemampuan",0,85,13,1,"_pgl pilih pendidikan gratis, kalau makan siang bisa bontot sesuai kemampuan","_pgl pilih pendidikan gratis , makan siang bontot sesuai kemampuan","['_pgl', 'pilih', 'pendidikan', 'gratis', ',', 'makan', 'siang', 'bontot', 'sesuai', 'kemampuan']","['pgl', 'pilih', 'didik', 'gratis', '', 'makan', 'siang', 'bontot', 'sesuai', 'mampu']","[38, 12, 5, 1, 2, 3, 1888, 472, 527]"
@datukpanduto_ @zamal_wilda @netralid62 @gunuang_sago @koechenkpororo tapi tetap dapat makan siang gratis kok sama wowo + di lempar bingkisan kayak kasih makan binatang,0,168,27,1,_ _wilda _sago tapi tetap dapat makan siang gratis kok sama wowo + di lempar bingkisan kayak kasih makan binatang,_ _wilda _sago makan siang gratis wowo + lempar bingkisan makan binatang,"['_', '_wilda', '_sago', 'makan', 'siang', 'gratis', 'wowo', '+', 'lempar', 'bingkisan', 'makan', 'binatang']","['', 'wilda', 'sago', 'makan', 'siang', 'gratis', 'wowo', '', 'lempar', 'bingkis', 'makan', 'binatang']","[1889, 1890, 2, 3, 1, 263, 1891, 1892, 2, 1893]"
"@kompastv kalau rakyat kayaknya ngak terkejut pak jk. makan siang gratis lebih menjanjikan daripada peru ahan yang kalian tawarkan. makan siang itu bagian dari usaha mensejahterakan rakyat, daripada merubah. merubah itu identik dengan penghancuran yang sudah ada.",1,263,43,4,"kalau rakyat kayaknya ngak terkejut pak jk. makan siang gratis lebih menjanjikan daripada peru ahan yang kalian tawarkan. makan siang itu bagian dari usaha mensejahterakan rakyat, daripada merubah. merubah itu identik dengan penghancuran yang sudah ada.","rakyat kayaknya ngak terkejut jk . makan siang gratis menjanjikan peru ahan tawarkan . makan siang usaha mensejahterakan rakyat , merubah . merubah identik penghancuran .","['rakyat', 'kayaknya', 'ngak', 'terkejut', 'jk', '.', 'makan', 'siang', 'gratis', 'menjanjikan', 'peru', 'ahan', 'tawarkan', '.', 'makan', 'siang', 'usaha', 'mensejahterakan', 'rakyat', ',', 'merubah', '.', 'merubah', 'identik', 'penghancuran', '.']","['rakyat', 'kayak', 'ngak', 'kejut', 'jk', '', 'makan', 'siang', 'gratis', 'janji', 'peru', 'ahan', 'tawar', '', 'makan', 'siang', 'usaha', 'sejahtera', 'rakyat', '', 'rubah', '', 'rubah', 'identik', 'hancur', '']","[8, 324, 821, 1894, 789, 2, 3, 1, 351, 1895, 1896, 800, 2, 3, 453, 272, 8, 822, 822, 1897, 1898]"
yg jelas sih bukan makan siang gratisðÿ¤¡ðÿ‘,0,45,9,1,yg jelas sih bukan makan siang gratis????????,makan siang gratis ? ? ? ? ? ? ? ?,"['makan', 'siang', 'gratis', '?', '?', '?', '?', '?', '?', '?', '?']","['makan', 'siang', 'gratis', '', '', '', '', '', '', '', '']","[2, 3, 1]"
apa kabar makan siang gratis??,0,30,7,2,apa kabar makan siang gratis??,kabar makan siang gratis ? ?,"['kabar', 'makan', 'siang', 'gratis', '?', '?']","['kabar', 'makan', 'siang', 'gratis', '', '']","[1899, 2, 3, 1]"
"@a_hansmuaf @mdy_asmara1701 mungkin dia lapar, berharap makan siang dan susu gratis ya gay @nataliuspigai2 ?",0,108,19,1,"_hansmuaf _asmara mungkin dia lapar, berharap makan siang dan susu gratis ya gay ?","_hansmuaf _asmara lapar , berharap makan siang susu gratis gay ?","['_hansmuaf', '_asmara', 'lapar', ',', 'berharap', 'makan', 'siang', 'susu', 'gratis', 'gay', '?']","['hansmuaf', 'asmara', 'lapar', '', 'harap', 'makan', 'siang', 'susu', 'gratis', 'gay', '']","[1900, 528, 266, 120, 2, 3, 16, 1, 1901]"
@5t3v3n_p3g3l belum lagi kalo sekolah mark up jumlah siswa demi fasilitas makan siang gratisðÿ˜­ðÿ˜­ðÿ˜­,0,104,15,1,_pgl belum lagi kalo sekolah mark up jumlah siswa demi fasilitas makan siang gratis????????????,_pgl sekolah mark up siswa fasilitas makan siang gratis ? ? ? ? ? ? ? ? ? ? ? ?,"['_pgl', 'sekolah', 'mark', 'up', 'siswa', 'fasilitas', 'makan', 'siang', 'gratis', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?', '?']","['pgl', 'sekolah', 'mark', 'up', 'siswa', 'fasilitas', 'makan', 'siang', 'gratis', '', '', '', '', '', '', '', '', '', '', '', '']","[38, 7, 1902, 743, 59, 352, 2, 3, 1]"
@kepaargawinata7 asbun lu. kawal tuh program makan siang gratis kalo pragib beneran jadi,0,88,15,2,asbun lu. kawal tuh program makan siang gratis kalo pragib beneran jadi,asbun . kawal program makan siang gratis pragib beneran,"['asbun', '.', 'kawal', 'program', 'makan', 'siang', 'gratis', 'pragib', 'beneran']","['asbun', '', 'kawal', 'program', 'makan', 'siang', 'gratis', 'pragib', 'beneran']","[823, 1903, 4, 2, 3, 1, 1904, 452]"
@5t3v3n_p3g3l gimana mau makan siang gratis kalo udah do dari sekolah.,0,70,13,1,_pgl gimana mau makan siang gratis kalo udah do dari sekolah.,_pgl makan siang gratis udah do sekolah .,"['_pgl', 'makan', 'siang', 'gratis', 'udah', 'do', 'sekolah', '.']","['pgl', 'makan', 'siang', 'gratis', 'udah', 'do', 'sekolah', '']","[38, 2, 3, 1, 13, 824, 7]"
@aesyrina gapapa nanti bocah tantrum diatasi sama makan siang gratis ðÿ˜…,0,73,12,1,gapapa nanti bocah tantrum diatasi sama makan siang gratis ????,gapapa bocah tantrum diatasi makan siang gratis ? ? ? ?,"['gapapa', 'bocah', 'tantrum', 'diatasi', 'makan', 'siang', 'gratis', '?', '?', '?', '?']","['gapapa', 'bocah', 'tantrum', 'atas', 'makan', 'siang', 'gratis', '', '', '', '']","[794, 825, 1905, 1906, 2, 3, 1]"
"@naz_lira @agusyudhoyono @kem_atrbpn kalau tolol jang komen, hidupmu susah terus sepertinya butuh makan siang gratis",0,116,19,1,"_lira _atrbpn kalau tolol jang komen, hidupmu susah terus sepertinya butuh makan siang gratis","_lira _atrbpn tolol jang komen , hidupmu susah butuh makan siang gratis","['_lira', '_atrbpn', 'tolol', 'jang', 'komen', ',', 'hidupmu', 'susah', 'butuh', 'makan', 'siang', 'gratis']","['lira', 'atrbpn', 'tolol', 'jang', 'komen', '', 'hidup', 'susah', 'butuh', 'makan', 'siang', 'gratis']","[826, 1907, 35, 1908, 459, 1909, 261, 24, 2, 3, 1]"
"@persib_addict alasan logis kenapa prabowo mengusulkan makan siang gratis untuk anak-anak dan ibu hamil, supaya mencegah ibu dan bayi kekurangan gizi yg dapat mengakibatkan stunting seperti orang yg diquote.",1,207,32,1,"_addict alasan logis kenapa prabowo mengusulkan makan siang gratis untuk anak-anak dan ibu hamil, supaya mencegah ibu dan bayi kekurangan gizi yg dapat mengakibatkan stunting seperti orang yg diquote.","_addict alasan logis prabowo mengusulkan makan siang gratis anak-anak hamil , mencegah bayi kekurangan gizi mengakibatkan stunting orang diquote .","['_addict', 'alasan', 'logis', 'prabowo', 'mengusulkan', 'makan', 'siang', 'gratis', 'anak-anak', 'hamil', ',', 'mencegah', 'bayi', 'kekurangan', 'gizi', 'mengakibatkan', 'stunting', 'orang', 'diquote', '.']","['addict', 'alas', 'logis', 'prabowo', 'usul', 'makan', 'siang', 'gratis', 'anak', 'hamil', '', 'cegah', 'bayi', 'kurang', 'gizi', 'akibat', 'stunting', 'orang', 'diquote', '']","[1910, 249, 405, 27, 1911, 2, 3, 1, 6, 6, 58, 1912, 1913, 827, 55, 1914, 41, 14, 1915]"
"@heryidris5 @blantik_pedhet2 hindarilah berdebat dg orang-orang  yg suka makan siang gratis, apalagi  ttg kemanfaatan internet dlm kehidupan se hari2..",0,151,23,1,"_pedhet hindarilah berdebat dg orang-orang yg suka makan siang gratis, apalagi ttg kemanfaatan internet dlm kehidupan se hari..","_pedhet hindarilah berdebat orang-orang suka makan siang gratis , kemanfaatan internet kehidupan ..","['_pedhet', 'hindarilah', 'berdebat', 'orang-orang', 'suka', 'makan', 'siang', 'gratis', ',', 'kemanfaatan', 'internet', 'kehidupan', '..']","['pedhet', 'hindar', 'debat', 'orang', 'suka', 'makan', 'siang', 'gratis', '', 'manfaat', 'internet', 'hidup', '']","[529, 1916, 1917, 14, 14, 123, 2, 3, 1, 1918, 91, 430]"
@bengkeldodo @gtobing2903 @andreassolusi @radentheoofc @gustavssondhela @leedhyamears @askencana @effendiristriy1 @minietweets_ @mimih6mei @kimberley_ps08 @alexemeru nah gitu main ayah2an lebih tepat krn cukup beri (janji) makan siang dan susu gratis saja...,0,258,43,1,_ _ps nah gitu main ayahan lebih tepat krn cukup beri (janji) makan siang dan susu gratis saja...,_ _ps main ayahan ( janji ) makan siang susu gratis ...,"['_', '_ps', 'main', 'ayahan', '(', 'janji', ')', 'makan', 'siang', 'susu', 'gratis', '...']","['', 'ps', 'main', 'ayahan', '', 'janji', '', 'makan', 'siang', 'susu', 'gratis', '']","[66, 148, 1919, 46, 2, 3, 16, 1]"
"pak prabowo sayang anak-anak, anak-anak sayang pak prabowo..  bukti terbesar sayangnya pak prabowo sama anak-anak ya program makan siang dan susu gratis.. ðÿ¥°",1,159,26,1,"pak prabowo sayang anak-anak, anak-anak sayang pak prabowo.. bukti terbesar sayangnya pak prabowo sama anak-anak ya program makan siang dan susu gratis.. ????","prabowo sayang anak-anak , anak-anak sayang prabowo .. bukti terbesar sayangnya prabowo anak-anak program makan siang susu gratis .. ? ? ? ?","['prabowo', 'sayang', 'anak-anak', ',', 'anak-anak', 'sayang', 'prabowo', '..', 'bukti', 'terbesar', 'sayangnya', 'prabowo', 'anak-anak', 'program', 'makan', 'siang', 'susu', 'gratis', '..', '?', '?', '?', '?']","['prabowo', 'sayang', 'anak', '', 'anak', 'sayang', 'prabowo', '', 'bukti', 'besar', 'sayang', 'prabowo', 'anak', 'program', 'makan', 'siang', 'susu', 'gratis', '', '', '', '', '']","[27, 152, 6, 6, 6, 6, 152, 27, 513, 1920, 291, 27, 6, 6, 4, 2, 3, 16, 1]"
"@dragonking_03 menabung nasional, dana makan siang gratis aja pake dana bos, boro boro bisa menabung nasional. itulah indonesia, orang goblok tapi masih aja dikasih jabatan. kalo saya sih sudah saya depak orang goblok macam si dedi, gak berguna!!!",0,247,48,4,"_ menabung nasional, dana makan siang gratis aja pake dana bos, boro boro bisa menabung nasional. itulah indonesia, orang goblok tapi masih aja dikasih jabatan. kalo saya sih sudah saya depak orang goblok macam si dedi, gak berguna!!!","_ menabung nasional , dana makan siang gratis pakai dana bos , boro boro menabung nasional . indonesia , orang goblok dikasih jabatan . depak orang goblok dedi , berguna ! ! !","['_', 'menabung', 'nasional', ',', 'dana', 'makan', 'siang', 'gratis', 'pakai', 'dana', 'bos', ',', 'boro', 'boro', 'menabung', 'nasional', '.', 'indonesia', ',', 'orang', 'goblok', 'dikasih', 'jabatan', '.', 'depak', 'orang', 'goblok', 'dedi', ',', 'berguna', '!', '!', '!']","['', 'tabung', 'nasional', '', 'dana', 'makan', 'siang', 'gratis', 'pakai', 'dana', 'bos', '', 'boro', 'boro', 'tabung', 'nasional', '', 'indonesia', '', 'orang', 'goblok', 'kasih', 'jabat', '', 'depak', 'orang', 'goblok', 'dedi', '', 'guna', '', '', '']","[828, 205, 9, 2, 3, 1, 22, 9, 11, 356, 356, 828, 205, 18, 14, 57, 19, 829, 1921, 14, 57, 1922, 598]"
@undipmenfess masi kuat goyang buat lima taun sambil nunggu makan siang gratis nder?,0,84,15,1,masi kuat goyang buat lima taun sambil nunggu makan siang gratis nder?,masi kuat goyang taun nunggu makan siang gratis nder ?,"['masi', 'kuat', 'goyang', 'taun', 'nunggu', 'makan', 'siang', 'gratis', 'nder', '?']","['mas', 'kuat', 'goyang', 'taun', 'nunggu', 'makan', 'siang', 'gratis', 'nder', '']","[1923, 1924, 1925, 1926, 144, 2, 3, 1, 1927]"
